FAC_NO,FAC_NAME,YEAR_QTR,BEG_DATE,END_DATE,OP_STATUS,COUNTY_NAME,HSA,HFPA,TYPE_CNTRL,TYPE_HOSP,TEACH_RURL,PHONE,ADDRESS,CITY,ZIP_CODE,CEO,LIC_BEDS,AVL_BEDS,STF_BEDS,DIS_MCAR,DIS_MCAR_MC,DIS_MCAL,DIS_MCAL_MC,DIS_CNTY,DIS_CNTY_MC,DIS_THRD,DIS_THRD_MC,DIS_INDGNT,DIS_OTH,DIS_TOT,DIS_LTC,DAY_MCAR,DAY_MCAR_MC,DAY_MCAL,DAY_MCAL_MC,DAY_CNTY,DAY_CNTY_MC,DAY_THRD,DAY_THRD_MC,DAY_INDGNT,DAY_OTH,DAY_TOT,DAY_LTC,VIS_MCAR,VIS_MCAR_MC,VIS_MCAL,VIS_MCAL_MC,VIS_CNTY,VIS_CNTY_MC,VIS_THRD,VIS_THRD_MC,VIS_INDGNT,VIS_OTH,VIS_TOT,GRIP_MCAR,GRIP_MCAR_MC,GRIP_MCAL,GRIP_MCAL_MC,GRIP_CNTY,GRIP_CNTY_MC,GRIP_THRD,GRIP_THRD_MC,GRIP_INDGNT,GRIP_OTH,GRIP_TOT,GROP_MCAR,GROP_MCAR_MC,GROP_MCAL,GROP_MCAL_MC,GROP_CNTY,GROP_CNTY_MC,GROP_THRD,GROP_THRD_MC,GROP_INDGNT,GROP_OTH,GROP_TOT,BAD_DEBT,CADJ_MCAR,CADJ_MCAR_MC,CADJ_MCAL,CADJ_MCAL_MC,DISP_855,CADJ_CNTY,CADJ_CNTY_MC,CADJ_THRD,CADJ_THRD_MC,CHAR_HB,CHAR_OTH,SUB_INDGNT,TCH_ALLOW,TCH_SUPP,DED_OTH,DED_TOT,CAP_MCAR,CAP_MCAL,CAP_CNTY,CAP_THRD,CAP_TOT,NET_MCAR,NET_MCAR_MC,NET_MCAL,NET_MCAL_MC,NET_CNTY,NET_CNTY_MC,NET_THRD,NET_THRD_MC,NET_INDGNT,NET_OTH,NET_TOT,OTH_OP_REV,TOT_OP_EXP,PHY_COMP,NONOP_REV,DIS_PIPS,DAY_PIPS,EXP_PIPS,EXP_POPS,CAP_EXP,FIX_ASSETS,DISP_TRNFR,DIS_TOT_CC,PAT_DAY_TOT_CC,TOT_OUT_VIS_CC,GROS_INPAT_REV_CC,GROS_OUTPAT_REV_CC,CONTR_ADJ_CC,OTHR_DEDUCT_CC,CAP_PREM_REV_CC,NET_PAT_REV_CC,QA_FEES,QA_SUPPL_PAY,MNGD_CARE_QA_PAY
106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,20191,01/01/2019,03/31/2019,Open,Contra Costa,05 - East Bay,0411,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,4501 SAND CREEK ROAD,ANTIOCH,94531,JANET LIANG,146,146,63,105,608,19,147,0,0,7,745,0,28,1659,0,382,2261,49,388,0,0,22,1917,0,132,5151,0,585,8594,428,4502,0,0,720,19215,0,4180,38224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86803255,0,0,0,0,0,0,889265,154821753,0,0,0,0,0,0,0,0,0,0,0,0,0
106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0915,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,1011 BALDWIN PARK BOULEVARD.,BALDWIN PARK,91706,JULIE MILLER-PHIPPS,257,257,104,45,934,38,171,0,0,7,1255,0,32,2482,0,244,3851,80,475,0,0,52,3685,0,98,8485,0,649,27945,889,9616,0,0,216,61562,0,2435,103312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134014017,0,0,0,0,0,0,3779138,199455208,0,0,0,0,0,0,0,0,0,0,0,0,0
106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0921,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,9333 IMPERIAL HIGHWAY,DOWNEY,90242,JULIE MILLER-PHIPPS,352,352,185,105,1296,38,365,0,0,10,2027,0,31,3872,0,404,5466,171,1467,0,0,95,7364,0,148,15115,0,606,13693,907,7827,0,0,327,33905,0,1395,58660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165541568,0,0,0,0,0,0,18893725,572055207,0,0,0,0,0,0,0,0,0,0,0,0,0
106361223,KAISER FOUNDATION HOSPITAL - FONTANA,20191,01/01/2019,03/31/2019,Open,San Bernardino,12 - Inland Counties,1209,Non Profit Corp.,Kaiser Foundation Health,Teaching,626-405-5000,9961 SIERRA AVENUE,FONTANA,92335,JULIE MILLER-PHIPPS,626,626,363,164,2378,84,920,0,0,41,4001,0,94,7682,0,862,10920,407,3068,0,0,176,13788,0,464,29685,0,960,18540,1555,12858,0,0,634,41585,2,3509,79643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293215405,0,0,0,0,0,0,12967545,989954991,0,0,0,0,0,0,0,0,0,0,0,0,0
106014132,KAISER FOUNDATION HOSPITAL - FREMONT,20191,01/01/2019,03/31/2019,Open,Alameda,05 - East Bay,0421,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,39400 PASEO PADRE PARKWAY,FREMONT,94538,JANET LIANG,106,82,45,33,575,5,39,0,0,1,365,0,6,1024,0,138,2266,13,155,0,0,1,1110,0,23,3706,0,322,16203,144,2822,0,0,511,33785,0,10839,64626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60895564,0,0,0,0,0,0,10694369,97047661,0,0,0,0,0,0,0,0,0,0,0,0,0
106104062,KAISER FOUNDATION HOSPITAL - FRESNO,20191,01/01/2019,03/31/2019,Open,Fresno,09 - Central,0605,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,7300 NORTH FRESNO STREET,FRESNO,93720,JANET LIANG,169,169,86,73,1052,11,9,0,0,4,951,0,16,2116,0,287,4150,33,34,0,0,13,2498,0,58,7073,0,470,23178,469,702,0,0,1413,33276,0,11226,70734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81103944,0,0,0,0,0,0,2088473,53264628,0,0,0,0,0,0,0,0,0,0,0,0,0
106190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0925,Non Profit Corp.,Kaiser Foundation Health,Teaching,626-405-5000,4867 SUNSET BOULEVARD,LOS ANGELES,90027,JULIE MILLER-PHIPPS,528,528,409,95,2584,58,475,0,0,34,3685,0,100,7031,0,717,14341,276,1847,0,0,182,15718,0,409,33490,0,1215,11466,891,5369,0,1,222,15880,0,2159,37203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234151736,0,0,0,0,0,0,2292585,516757375,0,0,0,0,0,0,0,0,0,0,0,0,0
106394009,KAISER FOUNDATION HOSPITAL - MANTECA,20191,01/01/2019,03/31/2019,Open,San Joaquin,06 - North San Joaquin,0507,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,1777 WEST YOSEMITE AVENUE,MANTECA,95337,JANET LIANG,213,213,124,112,1011,16,102,0,0,7,1687,0,28,2963,0,500,4176,50,260,0,0,11,5082,0,82,10161,0,452,11093,583,3557,0,1,1052,30630,0,6559,53927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134285365,0,0,0,0,0,0,547121,233475603,0,0,0,0,0,0,0,0,0,0,0,0,0
106334048,KAISER FOUNDATION HOSPITAL - MORENO VALLEY,20191,01/01/2019,03/31/2019,Open,Riverside,12 - Inland Counties,1109,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,27300 IRIS AVENUE,MORENO VALLEY,92555,JULIE MILLER-PHIPPS,94,94,40,30,415,4,128,0,0,2,464,0,10,1053,0,110,1759,14,345,0,0,3,1023,0,26,3280,0,269,3158,483,4600,0,0,169,6826,0,634,16139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36526797,0,0,0,0,0,0,2898887,114961169,0,0,0,0,0,0,0,0,0,0,0,0,0
106014326,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,20191,01/01/2019,03/31/2019,Open,Alameda,05 - East Bay,0417,Non Profit Corp.,Kaiser Foundation Health,Teaching,510-987-3380,275 W. MACARTHUR BOULEVARD.,OAKLAND,94611,JANET LIANG,365,365,267,438,1838,65,473,0,0,48,2428,0,82,5372,0,2309,8217,426,1727,0,0,348,8529,0,293,21849,0,1821,22932,1276,10567,0,1,1599,44347,0,14007,96550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271462630,0,0,0,0,0,0,2674704,971874332,0,0,0,0,0,0,0,0,0,0,0,0,0
106304409,KAISER FOUNDATION HOSPITAL - ORANGE CO - ANAHEIM,20191,01/01/2019,03/31/2019,Open,Orange,13 - Orange,1011,Non Profit Corp.,Kaiser Foundation Health,Teaching,626-405-5000,3440 E LA PALMA AVENUE,ANAHEIM,92806,JULIE MILLER-PHIPPS,484,472,267,46,2169,43,447,0,0,22,3338,0,41,6106,0,176,9045,199,1569,0,0,60,10653,0,128,21830,0,228,17056,400,6789,0,2,356,36817,0,1362,63010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218316251,0,0,0,0,0,0,6662873,827276730,0,0,0,0,0,0,0,0,0,0,0,0,0
106190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0905,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,13652 CANTARA STREET,PANORAMA CITY,91402,JULIE MILLER-PHIPPS,218,218,83,23,809,17,145,0,0,3,1118,0,14,2129,0,68,2803,83,455,0,0,5,3306,0,63,6783,0,409,11213,894,6163,0,0,283,22475,0,1035,42472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104883738,0,0,0,0,0,0,1397105,260803637,0,0,0,0,0,0,0,0,0,0,0,0,0
106414139,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,20191,01/01/2019,03/31/2019,Open,San Mateo,04 - West Bay,0428,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,1100 VETERANS BOULEVARD.,REDWOOD CITY,94063,JANET LIANG,149,149,85,78,785,10,81,0,0,14,1119,0,33,2120,0,281,2867,52,233,0,0,69,3268,0,151,6921,0,149,3883,87,1119,0,1,319,7585,0,1301,14444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89607982,0,0,0,0,0,0,2359034,353206603,0,0,0,0,0,0,0,0,0,0,0,0,0
106480989,KAISER FOUNDATION HOSPITAL - REHABILITATION CENTER - VALLEJO,20191,01/01/2019,03/31/2019,Open,Solano,03 - North Bay,0409,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,975 SERENO DRIVE,VALLEJO,94589,JANET LIANG,248,248,155,198,1066,70,173,0,0,14,1005,0,65,2591,0,1117,5996,203,663,0,0,83,4294,0,361,12717,0,911,11981,342,5478,0,3,812,18954,0,4669,43150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124192986,0,0,0,0,0,0,4454716,353683208,0,0,0,0,0,0,0,0,0,0,0,0,0
106334025,KAISER FOUNDATION HOSPITAL - RIVERSIDE,20191,01/01/2019,03/31/2019,Open,Riverside,12 - Inland Counties,1111,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,10800 MAGNOLIA AVENUE,RIVERSIDE,92505,JULIE MILLER-PHIPPS,226,226,118,44,787,19,228,0,0,8,1288,0,11,2385,0,228,4171,87,716,0,0,31,4345,0,52,9630,0,518,18531,421,7484,0,0,202,44626,0,2046,73828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132013395,0,0,0,0,0,0,14184236,207243572,0,0,0,0,0,0,0,0,0,0,0,0,0
106314024,KAISER FOUNDATION HOSPITAL - ROSEVILLE,20191,01/01/2019,03/31/2019,Open,Placer,02 - Golden Empire,0309,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,1600 EUREKA ROAD,ROSEVILLE,95661,JANET LIANG,340,340,258,204,2135,82,550,0,1,31,2908,0,65,5976,0,757,7739,294,1712,0,6,138,10303,0,172,21121,0,443,13115,1130,6919,1,0,707,23908,0,3475,49698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221637799,0,0,0,0,0,0,4180919,299047462,0,0,0,0,0,0,0,0,0,0,0,0,0
106340913,KAISER FOUNDATION HOSPITAL - SACRAMENTO,20191,01/01/2019,03/31/2019,Open,Sacramento,02 - Golden Empire,0311,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,2025 MORSE AVENUE,SACRAMENTO,95825,JANET LIANG,287,287,154,299,1515,63,303,0,0,21,794,0,75,3070,0,1285,6121,453,1320,0,0,101,3002,0,281,12563,0,1374,19547,2123,12143,0,1,1123,24565,0,6821,67697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176642233,0,0,0,0,0,0,4364803,105340947,0,0,0,0,0,0,0,0,0,0,0,0,0
106370730,KAISER FOUNDATION HOSPITAL - SAN DIEGO,20191,01/01/2019,03/31/2019,Open,San Diego,14 - San Diego/Imperial,1416,Non Profit Corp.,Kaiser Foundation Health,Teaching,626-405-5000,4647 ZION AVENUE,SAN DIEGO,92120,JULIE MILLER-PHIPPS,544,544,293,113,2827,38,361,0,0,21,3052,0,56,6468,0,470,11284,145,1185,0,0,93,10631,0,197,24005,0,514,17411,470,4866,0,1,648,34508,0,1326,59744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283821499,0,0,0,0,0,0,2846581,884696399,0,0,0,0,0,0,0,0,0,0,0,0,0
106380857,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,20191,01/01/2019,03/31/2019,Open,San Francisco,04 - West Bay,0423,Non Profit Corp.,Kaiser Foundation Health,Teaching,510-987-3380,2425 GEARY BOULEVARD,SAN FRANCISCO,94115,JANET LIANG,239,239,166,101,1168,10,118,0,0,11,1638,0,27,3073,0,552,5936,55,440,0,0,57,6435,0,94,13569,0,198,4152,120,1131,0,1,393,10629,0,1225,17849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176696322,0,0,0,0,0,0,2642576,210299659,0,0,0,0,0,0,0,0,0,0,0,0,0
106431506,KAISER FOUNDATION HOSPITAL - SAN JOSE,20191,01/01/2019,03/31/2019,Open,Santa Clara,07 - Santa Clara,0431,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,250 HOSPITAL PARKWAY,SAN JOSE,95119,JANET LIANG,247,247,122,111,1171,52,113,0,0,22,1462,0,27,2958,0,478,5049,226,345,0,0,39,3808,0,67,10012,0,425,9348,638,2588,1,0,1072,21520,0,3808,39400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126772037,0,0,0,0,0,0,3067050,57422148,0,0,0,0,0,0,0,0,0,0,0,0,0
106014337,KAISER FOUNDATION HOSPITAL - SAN LEANDRO,20191,01/01/2019,03/31/2019,Open,Alameda,05 - East Bay,0421,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,2500 MERCED STREET,SAN LEANDRO,94577,JANET LIANG,206,206,117,99,1052,17,164,0,0,8,1503,0,29,2872,0,441,4259,58,453,0,0,27,4301,0,63,9602,0,387,9940,346,3969,0,0,602,22212,0,4216,41672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134383561,0,0,0,0,0,0,1110787,521132775,0,0,0,0,0,0,0,0,0,0,0,0,0
106210992,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,20191,01/01/2019,03/31/2019,Open,Marin,04 - West Bay,0405,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,99 MONTECILLO ROAD,SAN RAFAEL,94903,JANET LIANG,116,116,44,31,620,11,0,0,0,8,234,0,8,912,0,138,2519,84,0,0,0,26,762,0,31,3560,0,203,11808,35,1748,0,0,369,13224,0,5912,33299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72933398,0,0,0,0,0,0,1227865,73129919,0,0,0,0,0,0,0,0,0,0,0,0,0
106434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,20191,01/01/2019,03/31/2019,Open,Santa Clara,07 - Santa Clara,0429,Non Profit Corp.,Kaiser Foundation Health,Teaching,510-987-3380,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,JANET LIANG,327,327,220,152,1667,32,131,0,0,23,2540,0,39,4584,0,662,7385,183,493,0,0,148,8981,0,164,18016,0,334,13696,378,2356,0,0,1034,31619,0,5065,54482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219672049,0,0,0,0,0,0,7762006,288053180,0,0,0,0,0,0,0,0,0,0,0,0,0
106494019,KAISER FOUNDATION HOSPITAL - SANTA ROSA,20191,01/01/2019,03/31/2019,Open,Sonoma,03 - North Bay,0401,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,401 BICENTENNIAL WAY,SANTA ROSA,95403,JANET LIANG,173,173,102,82,1101,27,113,0,0,17,961,0,28,2329,0,380,4559,238,336,0,0,48,2661,0,131,8353,0,286,9700,149,3284,0,0,558,13712,0,2701,30390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102760280,0,0,0,0,0,0,1567224,163449322,0,0,0,0,0,0,0,0,0,0,0,0,0
106190431,KAISER FOUNDATION HOSPITAL - SOUTH BAY,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0933,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,25825 SOUTH VERMONT AVENUE,HARBOR CITY,90710,JULIE MILLER-PHIPPS,257,257,116,75,987,21,225,0,0,7,1351,0,19,2685,0,419,4646,74,624,0,0,20,3674,0,65,9522,0,425,10785,523,4868,0,0,124,21813,0,1233,39771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113553602,0,0,0,0,0,0,1630159,490918935,0,0,0,0,0,0,0,0,0,0,0,0,0
106342344,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,20191,01/01/2019,03/31/2019,Open,Sacramento,02 - Golden Empire,0311,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,6600 BRUCEVILLE ROAD,SACRAMENTO,95823,JANET LIANG,217,217,154,300,1270,120,446,0,0,34,1361,0,58,3589,0,1429,5123,454,1465,0,0,198,3659,0,245,12573,0,1418,12903,2484,12596,0,3,1072,20733,0,4783,55992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164859970,0,0,0,0,0,0,6868479,198048133,0,0,0,0,0,0,0,0,0,0,0,0,0
106410806,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,20191,01/01/2019,03/31/2019,Open,San Mateo,04 - West Bay,0425,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,JANET LIANG,120,120,64,58,825,5,44,0,0,9,469,0,13,1423,0,252,3210,16,138,0,0,29,1573,0,34,5252,0,221,7061,80,1312,0,1,673,12531,0,2361,24240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80535748,0,0,0,0,0,0,2004851,58128579,0,0,0,0,0,0,0,0,0,0,0,0,0
106484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,20191,01/01/2019,03/31/2019,Open,Solano,03 - North Bay,0408,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,1 QUALITY DRIVE,VACAVILLE,95688,JANET LIANG,140,140,78,98,689,75,62,0,0,14,681,0,27,1646,0,575,3148,216,233,0,0,117,2006,0,127,6422,0,425,10290,292,3181,0,1,728,18495,0,2895,36307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81163543,0,0,0,0,0,0,389660,178981012,0,0,0,0,0,0,0,0,0,0,0,0,0
106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,20191,01/01/2019,03/31/2019,Open,Contra Costa,05 - East Bay,0411,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,1425 SOUTH MAIN STREET,WALNUT CREEK,94596,JANET LIANG,233,233,132,73,1226,9,97,0,0,42,1439,0,20,2906,0,335,5347,23,264,0,0,247,4560,0,53,10829,0,348,11855,104,1812,0,0,347,19297,0,3794,37557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164552041,0,0,0,0,0,0,3456751,150132022,0,0,0,0,0,0,0,0,0,0,0,0,0
106190434,KAISER FOUNDATION HOSPITAL - WEST LOS ANGELES,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0927,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,6041 CADILLAC AVENUE,LOS ANGELES,90034,JULIE MILLER-PHIPPS,265,265,95,77,830,21,190,0,0,3,1077,0,27,2225,0,354,3573,185,649,0,0,14,2809,0,149,7733,0,1010,21499,1029,9345,0,0,300,40732,0,2515,76430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115223849,0,0,0,0,0,0,403736,194494784,0,0,0,0,0,0,0,0,0,0,0,0,0
106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,20191,01/01/2019,03/31/2019,Open,Los Angeles,11 - Los Angeles,0905,Non Profit Corp.,Kaiser Foundation Health,,626-405-5000,5601 DE SOTO AVENUE,WOODLAND HILLS,91367,JULIE MILLER-PHIPPS,280,252,93,20,1154,13,88,0,0,6,817,0,8,2106,0,91,4729,23,372,0,0,9,2328,0,28,7580,0,249,11437,327,2786,0,0,244,16637,0,1085,32765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108045385,0,0,0,0,0,0,17075693,410048094,0,0,0,0,0,0,0,0,0,0,0,0,0
106015000,KAISER FOUNDATION NORTHERN REGION,20191,01/01/2019,03/31/2019,Open,,,0417,Non Profit Corp.,Kaiser Foundation Health,,510-987-3380,1956 WEBSTER STREET,OAKLAND,94612,JANET LIANG,4065,4041,2460,2650,21404,699,3169,0,1,335,24502,0,685,53445,0,12365,90678,3126,10679,0,6,1722,79904,0,2644,201124,0,10826,231948,11214,81845,2,13,15111,420661,0,100035,871655,204631296,1776984846,91496552,81904167,0,58868,211970638,1517273556,0,32426620,3916746543,82569776,1461651408,57576408,121182057,4718,37107,347343068,2272765091,0,76349038,4419478671,75162289,170842391,2166014702,99128071,113974959,0,2671,99077,420896594,1484499437,0,41500958,0,0,0,157953107,4730074256,0,0,0,0,0,105306864,1048049965,43909954,80163920,50,-6296,127975767,2252369499,0,-51618765,3606150958,37296780,2557634936,0,106422921,0,0,0,0,110595036,3071123922,0,0,0,0,0,0,0,0,0,0,0,0,0
